id,beats,pitches,tuple_beat_and_pitch,midi
124,"[[1, 2, 9, 11], [2, 3], [2, 7, 10], [2, 3, 9, 11], [1, 3, 5, 11], [2, 6, 7, 8, 11], [1, 2, 4, 6, 8, 9, 10], [2, 5]]","[[67, 71, 60, 72], [62, 60], [60, 62, 69], [65, 72, 69, 67], [67, 65, 65, 69], [71, 65, 69, 62, 69], [67, 62, 65, 62, 64, 71, 62], [65, 67]]","[[(1, 67), (2, 71), (9, 60), (11, 72)], [(2, 62), (3, 60)], [(2, 60), (7, 62), (10, 69)], [(2, 65), (3, 72), (9, 69), (11, 67)], [(1, 67), (3, 65), (5, 65), (11, 69)], [(2, 71), (6, 65), (7, 69), (8, 62), (11, 69)], [(1, 67), (2, 62), (4, 65), (6, 62), (8, 64), (9, 71), (10, 62)], [(2, 65), (5, 67)]]",random_midis/random_song_124.mid
125,"[[1, 2, 6, 8, 9, 10, 11], [3, 4, 8, 10], [1, 2, 4, 5, 6, 9, 10, 11], [2, 5, 8, 10], [2, 4, 5, 7, 8, 10, 11], [3, 5, 6, 7, 9, 11], [1, 2, 3, 6], [2, 6, 10]]","[[71, 60, 65, 67, 69, 62, 60], [67, 72, 65, 64], [64, 60, 72, 72, 60, 64, 67, 72], [60, 69, 67, 69], [69, 71, 64, 72, 64, 69, 60], [72, 64, 69, 72, 64, 64], [71, 65, 65, 69], [67, 72, 65]]","[[(1, 71), (2, 60), (6, 65), (8, 67), (9, 69), (10, 62), (11, 60)], [(3, 67), (4, 72), (8, 65), (10, 64)], [(1, 64), (2, 60), (4, 72), (5, 72), (6, 60), (9, 64), (10, 67), (11, 72)], [(2, 60), (5, 69), (8, 67), (10, 69)], [(2, 69), (4, 71), (5, 64), (7, 72), (8, 64), (10, 69), (11, 60)], [(3, 72), (5, 64), (6, 69), (7, 72), (9, 64), (11, 64)], [(1, 71), (2, 65), (3, 65), (6, 69)], [(2, 67), (6, 72), (10, 65)]]",random_midis/random_song_125.mid
126,"[[2, 3, 6, 10], [1, 2, 4, 6, 7, 10], [1, 7, 9], [2, 3, 4, 7, 9], [4, 7, 10], [1, 4, 6, 7], [2, 3, 4, 6, 10], [1, 5, 6, 7, 8]]","[[67, 72, 69, 62], [69, 67, 65, 64, 62, 60], [65, 71, 62], [62, 64, 67, 60, 64], [60, 71, 60], [60, 65, 65, 71], [65, 64, 67, 67, 62], [62, 67, 67, 60, 64]]","[[(2, 67), (3, 72), (6, 69), (10, 62)], [(1, 69), (2, 67), (4, 65), (6, 64), (7, 62), (10, 60)], [(1, 65), (7, 71), (9, 62)], [(2, 62), (3, 64), (4, 67), (7, 60), (9, 64)], [(4, 60), (7, 71), (10, 60)], [(1, 60), (4, 65), (6, 65), (7, 71)], [(2, 65), (3, 64), (4, 67), (6, 67), (10, 62)], [(1, 62), (5, 67), (6, 67), (7, 60), (8, 64)]]",random_midis/random_song_126.mid
127,"[[1, 2, 3, 5, 6], [2, 3, 4, 6, 8, 9, 11], [1, 8, 9, 10, 11], [1, 2, 3, 4, 5, 6, 8, 9, 10], [3, 4, 5, 6, 9, 11], [1, 5, 10, 11], [1, 2, 4, 6, 7, 8, 10], [2, 4, 6, 7, 9, 10]]","[[69, 67, 65, 64, 72], [69, 64, 64, 60, 62, 60, 67], [72, 62, 65, 65, 69], [67, 71, 67, 67, 62, 69, 62, 65, 64], [69, 65, 60, 71, 67, 62], [67, 71, 62, 64], [64, 62, 65, 67, 67, 69, 72], [67, 67, 72, 69, 62, 71]]","[[(1, 69), (2, 67), (3, 65), (5, 64), (6, 72)], [(2, 69), (3, 64), (4, 64), (6, 60), (8, 62), (9, 60), (11, 67)], [(1, 72), (8, 62), (9, 65), (10, 65), (11, 69)], [(1, 67), (2, 71), (3, 67), (4, 67), (5, 62), (6, 69), (8, 62), (9, 65), (10, 64)], [(3, 69), (4, 65), (5, 60), (6, 71), (9, 67), (11, 62)], [(1, 67), (5, 71), (10, 62), (11, 64)], [(1, 64), (2, 62), (4, 65), (6, 67), (7, 67), (8, 69), (10, 72)], [(2, 67), (4, 67), (6, 72), (7, 69), (9, 62), (10, 71)]]",random_midis/random_song_127.mid
128,"[[2, 3, 5, 9, 10], [2, 3, 4, 6, 7, 8, 10], [3, 5, 8, 9], [1, 3, 5, 7, 9, 10], [2, 4, 6, 8], [1, 4, 5, 6, 9], [1, 3, 4, 5, 7, 8, 10], [2, 3, 4, 6, 9, 10, 11]]","[[72, 67, 71, 67, 71], [67, 69, 72, 71, 64, 60, 69], [72, 65, 72, 65], [64, 64, 62, 72, 69, 71], [64, 64, 72, 60], [62, 62, 69, 65, 60], [62, 64, 67, 71, 64, 71, 69], [60, 60, 72, 64, 65, 64, 71]]","[[(2, 72), (3, 67), (5, 71), (9, 67), (10, 71)], [(2, 67), (3, 69), (4, 72), (6, 71), (7, 64), (8, 60), (10, 69)], [(3, 72), (5, 65), (8, 72), (9, 65)], [(1, 64), (3, 64), (5, 62), (7, 72), (9, 69), (10, 71)], [(2, 64), (4, 64), (6, 72), (8, 60)], [(1, 62), (4, 62), (5, 69), (6, 65), (9, 60)], [(1, 62), (3, 64), (4, 67), (5, 71), (7, 64), (8, 71), (10, 69)], [(2, 60), (3, 60), (4, 72), (6, 64), (9, 65), (10, 64), (11, 71)]]",random_midis/random_song_128.mid
129,"[[1, 2, 3, 4, 5, 7, 8, 9, 10], [1, 3, 7, 8], [1, 2, 4, 10, 11], [1, 2, 3, 4, 5, 7, 10], [2, 3, 4, 6, 8, 10, 11], [1, 2, 3, 5, 11], [1, 4, 7, 8, 9, 10], [2, 4, 5, 7, 8, 10]]","[[64, 64, 64, 71, 71, 71, 64, 60, 65], [67, 65, 65, 65], [72, 72, 72, 71, 71], [64, 71, 69, 64, 62, 67, 69], [65, 64, 72, 71, 60, 72, 69], [71, 71, 71, 72, 62], [67, 64, 69, 60, 69, 71], [69, 71, 65, 60, 72, 67]]","[[(1, 64), (2, 64), (3, 64), (4, 71), (5, 71), (7, 71), (8, 64), (9, 60), (10, 65)], [(1, 67), (3, 65), (7, 65), (8, 65)], [(1, 72), (2, 72), (4, 72), (10, 71), (11, 71)], [(1, 64), (2, 71), (3, 69), (4, 64), (5, 62), (7, 67), (10, 69)], [(2, 65), (3, 64), (4, 72), (6, 71), (8, 60), (10, 72), (11, 69)], [(1, 71), (2, 71), (3, 71), (5, 72), (11, 62)], [(1, 67), (4, 64), (7, 69), (8, 60), (9, 69), (10, 71)], [(2, 69), (4, 71), (5, 65), (7, 60), (8, 72), (10, 67)]]",random_midis/random_song_129.mid
130,"[[2, 3, 6, 8, 9, 11], [1, 3, 5, 8, 10, 11], [1, 3, 4, 7, 8], [1, 2, 5, 6, 10, 11], [2, 4, 5, 9, 11], [1, 3, 10, 11], [2, 6, 10, 11], [1, 4, 5, 7, 8]]","[[62, 67, 62, 65, 72, 60], [71, 72, 60, 64, 71, 67], [65, 71, 62, 72, 72], [64, 69, 69, 67, 62, 60], [60, 65, 64, 64, 64], [71, 71, 67, 62], [64, 71, 65, 67], [62, 60, 64, 65, 67]]","[[(2, 62), (3, 67), (6, 62), (8, 65), (9, 72), (11, 60)], [(1, 71), (3, 72), (5, 60), (8, 64), (10, 71), (11, 67)], [(1, 65), (3, 71), (4, 62), (7, 72), (8, 72)], [(1, 64), (2, 69), (5, 69), (6, 67), (10, 62), (11, 60)], [(2, 60), (4, 65), (5, 64), (9, 64), (11, 64)], [(1, 71), (3, 71), (10, 67), (11, 62)], [(2, 64), (6, 71), (10, 65), (11, 67)], [(1, 62), (4, 60), (5, 64), (7, 65), (8, 67)]]",random_midis/random_song_130.mid
131,"[[3, 7, 8, 10, 11], [6, 7, 8, 9, 11], [1, 6, 8, 10], [1, 6, 7], [1, 2, 3, 7, 11], [1, 5, 8, 9], [1, 3, 5, 7, 8, 9, 11], [2, 3, 5, 6, 8, 9, 11]]","[[64, 67, 69, 65, 72], [64, 62, 65, 60, 64], [64, 64, 64, 60], [62, 62, 67], [71, 67, 67, 71, 67], [67, 60, 62, 65], [71, 65, 72, 72, 69, 67, 69], [69, 71, 69, 69, 60, 62, 60]]","[[(3, 64), (7, 67), (8, 69), (10, 65), (11, 72)], [(6, 64), (7, 62), (8, 65), (9, 60), (11, 64)], [(1, 64), (6, 64), (8, 64), (10, 60)], [(1, 62), (6, 62), (7, 67)], [(1, 71), (2, 67), (3, 67), (7, 71), (11, 67)], [(1, 67), (5, 60), (8, 62), (9, 65)], [(1, 71), (3, 65), (5, 72), (7, 72), (8, 69), (9, 67), (11, 69)], [(2, 69), (3, 71), (5, 69), (6, 69), (8, 60), (9, 62), (11, 60)]]",random_midis/random_song_131.mid
132,"[[4, 5, 7, 9, 11], [1, 2, 7, 8, 9, 10], [1, 6, 9, 10, 11], [1, 2, 5, 7, 9], [4, 8, 9, 11], [2, 4, 5, 9], [1, 7, 8, 11], [1, 2, 6, 8, 9, 10]]","[[72, 69, 71, 65, 67], [71, 69, 64, 64, 72, 64], [62, 65, 62, 60, 67], [64, 64, 72, 64, 64], [71, 69, 62, 67], [71, 62, 62, 71], [60, 72, 60, 69], [67, 64, 60, 67, 69, 60]]","[[(4, 72), (5, 69), (7, 71), (9, 65), (11, 67)], [(1, 71), (2, 69), (7, 64), (8, 64), (9, 72), (10, 64)], [(1, 62), (6, 65), (9, 62), (10, 60), (11, 67)], [(1, 64), (2, 64), (5, 72), (7, 64), (9, 64)], [(4, 71), (8, 69), (9, 62), (11, 67)], [(2, 71), (4, 62), (5, 62), (9, 71)], [(1, 60), (7, 72), (8, 60), (11, 69)], [(1, 67), (2, 64), (6, 60), (8, 67), (9, 69), (10, 60)]]",random_midis/random_song_132.mid
133,"[[2, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 9, 10], [1, 5, 6, 7, 9, 10], [3, 4, 5, 6, 8, 9, 10, 11], [1, 2, 9, 11], [2, 5, 8, 10, 11], [2, 4, 5, 9], [1, 2, 3, 4, 10]]","[[65, 67, 62, 62, 67, 71, 64], [60, 64, 72, 65, 62, 60, 60], [60, 64, 64, 62, 67, 67], [72, 62, 71, 60, 62, 72, 72, 62], [64, 72, 69, 69], [67, 71, 64, 62, 60], [72, 64, 60, 60], [65, 69, 60, 62, 65]]","[[(2, 65), (3, 67), (5, 62), (6, 62), (7, 67), (8, 71), (9, 64)], [(1, 60), (2, 64), (3, 72), (4, 65), (5, 62), (9, 60), (10, 60)], [(1, 60), (5, 64), (6, 64), (7, 62), (9, 67), (10, 67)], [(3, 72), (4, 62), (5, 71), (6, 60), (8, 62), (9, 72), (10, 72), (11, 62)], [(1, 64), (2, 72), (9, 69), (11, 69)], [(2, 67), (5, 71), (8, 64), (10, 62), (11, 60)], [(2, 72), (4, 64), (5, 60), (9, 60)], [(1, 65), (2, 69), (3, 60), (4, 62), (10, 65)]]",random_midis/random_song_133.mid
134,"[[1, 2, 3, 4, 5, 7, 9, 10], [2, 3, 8, 9, 11], [2, 3, 4, 7, 8, 9, 11], [2, 4, 10], [2, 3, 4, 5, 6, 7, 10, 11], [2, 7, 9, 10, 11], [2, 4, 5, 6, 8, 11], [2, 3, 5, 8, 9]]","[[72, 71, 72, 65, 72, 65, 65, 67], [72, 71, 62, 62, 62], [67, 67, 64, 64, 71, 65, 65], [67, 72, 69], [69, 67, 65, 69, 67, 67, 69, 72], [60, 71, 71, 69, 71], [72, 72, 65, 69, 67, 69], [67, 69, 71, 69, 65]]","[[(1, 72), (2, 71), (3, 72), (4, 65), (5, 72), (7, 65), (9, 65), (10, 67)], [(2, 72), (3, 71), (8, 62), (9, 62), (11, 62)], [(2, 67), (3, 67), (4, 64), (7, 64), (8, 71), (9, 65), (11, 65)], [(2, 67), (4, 72), (10, 69)], [(2, 69), (3, 67), (4, 65), (5, 69), (6, 67), (7, 67), (10, 69), (11, 72)], [(2, 60), (7, 71), (9, 71), (10, 69), (11, 71)], [(2, 72), (4, 72), (5, 65), (6, 69), (8, 67), (11, 69)], [(2, 67), (3, 69), (5, 71), (8, 69), (9, 65)]]",random_midis/random_song_134.mid
135,"[[1, 2, 4, 6, 11], [3, 4, 6, 8, 9, 10, 11], [1, 3, 6, 10, 11], [2, 7, 11], [1, 2, 5, 8, 9, 10, 11], [1, 2, 3, 4], [1, 2, 3, 4, 5, 6, 10, 11], [1, 4, 5, 6, 7, 11]]","[[72, 62, 60, 71, 62], [69, 69, 67, 69, 60, 69, 69], [64, 71, 64, 67, 64], [65, 69, 72], [60, 71, 69, 60, 67, 65, 72], [60, 64, 64, 67], [62, 72, 72, 72, 60, 64, 69, 69], [72, 67, 71, 71, 62, 71]]","[[(1, 72), (2, 62), (4, 60), (6, 71), (11, 62)], [(3, 69), (4, 69), (6, 67), (8, 69), (9, 60), (10, 69), (11, 69)], [(1, 64), (3, 71), (6, 64), (10, 67), (11, 64)], [(2, 65), (7, 69), (11, 72)], [(1, 60), (2, 71), (5, 69), (8, 60), (9, 67), (10, 65), (11, 72)], [(1, 60), (2, 64), (3, 64), (4, 67)], [(1, 62), (2, 72), (3, 72), (4, 72), (5, 60), (6, 64), (10, 69), (11, 69)], [(1, 72), (4, 67), (5, 71), (6, 71), (7, 62), (11, 71)]]",random_midis/random_song_135.mid
136,"[[2, 3, 7, 8, 9, 11], [5, 6, 7, 10, 11], [2, 7, 8, 10], [1, 2, 3, 8, 9, 11], [1, 2, 6, 7, 9], [2, 3, 5, 10], [1, 2, 3, 6, 7, 9], [4, 6, 9, 10, 11]]","[[62, 60, 64, 62, 67, 69], [69, 72, 72, 64, 64], [64, 71, 64, 71], [69, 62, 69, 71, 60, 60], [60, 65, 71, 72, 62], [64, 60, 65, 67], [62, 62, 64, 62, 69, 67], [65, 71, 62, 71, 62]]","[[(2, 62), (3, 60), (7, 64), (8, 62), (9, 67), (11, 69)], [(5, 69), (6, 72), (7, 72), (10, 64), (11, 64)], [(2, 64), (7, 71), (8, 64), (10, 71)], [(1, 69), (2, 62), (3, 69), (8, 71), (9, 60), (11, 60)], [(1, 60), (2, 65), (6, 71), (7, 72), (9, 62)], [(2, 64), (3, 60), (5, 65), (10, 67)], [(1, 62), (2, 62), (3, 64), (6, 62), (7, 69), (9, 67)], [(4, 65), (6, 71), (9, 62), (10, 71), (11, 62)]]",random_midis/random_song_136.mid
137,"[[1, 4, 6, 7, 9, 10, 11], [1, 2, 4, 7, 11], [1, 5], [1, 3, 5, 7, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 7, 11], [2, 3, 4, 5, 7, 11], [1, 3, 6, 10]]","[[62, 60, 71, 64, 69, 67, 72], [62, 65, 71, 60, 72], [64, 60], [64, 64, 67, 72, 67], [69, 71, 72, 71, 67, 64, 69, 64], [72, 72, 71, 64, 67], [67, 67, 62, 64, 60, 60], [69, 71, 67, 69]]","[[(1, 62), (4, 60), (6, 71), (7, 64), (9, 69), (10, 67), (11, 72)], [(1, 62), (2, 65), (4, 71), (7, 60), (11, 72)], [(1, 64), (5, 60)], [(1, 64), (3, 64), (5, 67), (7, 72), (11, 67)], [(1, 69), (3, 71), (4, 72), (5, 71), (6, 67), (7, 64), (8, 69), (9, 64)], [(1, 72), (2, 72), (3, 71), (7, 64), (11, 67)], [(2, 67), (3, 67), (4, 62), (5, 64), (7, 60), (11, 60)], [(1, 69), (3, 71), (6, 67), (10, 69)]]",random_midis/random_song_137.mid
138,"[[2, 3, 6, 7, 9], [1, 5, 7, 8], [1, 3, 5, 6, 8, 10], [2, 6], [1, 2, 11], [3, 6, 9, 10], [1, 5, 10, 11], [2, 5, 6, 9, 11]]","[[72, 64, 67, 71, 64], [60, 67, 72, 67], [65, 67, 69, 65, 62, 67], [64, 60], [67, 67, 67], [67, 62, 67, 65], [69, 65, 69, 69], [60, 67, 64, 62, 69]]","[[(2, 72), (3, 64), (6, 67), (7, 71), (9, 64)], [(1, 60), (5, 67), (7, 72), (8, 67)], [(1, 65), (3, 67), (5, 69), (6, 65), (8, 62), (10, 67)], [(2, 64), (6, 60)], [(1, 67), (2, 67), (11, 67)], [(3, 67), (6, 62), (9, 67), (10, 65)], [(1, 69), (5, 65), (10, 69), (11, 69)], [(2, 60), (5, 67), (6, 64), (9, 62), (11, 69)]]",random_midis/random_song_138.mid
139,"[[2, 3, 5, 7, 8, 11], [1, 3, 6, 7, 8, 10, 11], [8, 10], [3, 5, 6, 7, 10, 11], [5, 7, 10], [1, 2, 5, 6, 10], [1, 4, 6, 7, 9, 10, 11], [4, 5, 7, 8, 9, 11]]","[[60, 67, 71, 65, 62, 67], [69, 64, 64, 65, 60, 64, 64], [72, 67], [65, 65, 64, 64, 71, 64], [62, 71, 62], [69, 67, 71, 71, 72], [69, 71, 62, 64, 71, 67, 67], [71, 60, 67, 67, 62, 71]]","[[(2, 60), (3, 67), (5, 71), (7, 65), (8, 62), (11, 67)], [(1, 69), (3, 64), (6, 64), (7, 65), (8, 60), (10, 64), (11, 64)], [(8, 72), (10, 67)], [(3, 65), (5, 65), (6, 64), (7, 64), (10, 71), (11, 64)], [(5, 62), (7, 71), (10, 62)], [(1, 69), (2, 67), (5, 71), (6, 71), (10, 72)], [(1, 69), (4, 71), (6, 62), (7, 64), (9, 71), (10, 67), (11, 67)], [(4, 71), (5, 60), (7, 67), (8, 67), (9, 62), (11, 71)]]",random_midis/random_song_139.mid
140,"[[2, 3, 5, 6, 10, 11], [1, 3, 5, 6, 8, 10, 11], [1, 2, 3, 5, 7, 8, 9, 10, 11], [1, 2, 3, 4, 8, 11], [1, 3, 5, 7, 11], [3, 7, 9, 11], [3, 6, 7, 8, 10], [2, 3, 8, 9]]","[[69, 65, 64, 72, 71, 72], [69, 72, 67, 67, 62, 67, 72], [62, 64, 60, 65, 62, 67, 65, 72, 65], [64, 71, 72, 62, 69, 72], [60, 72, 65, 60, 65], [65, 62, 69, 62], [60, 64, 69, 71, 69], [60, 62, 67, 72]]","[[(2, 69), (3, 65), (5, 64), (6, 72), (10, 71), (11, 72)], [(1, 69), (3, 72), (5, 67), (6, 67), (8, 62), (10, 67), (11, 72)], [(1, 62), (2, 64), (3, 60), (5, 65), (7, 62), (8, 67), (9, 65), (10, 72), (11, 65)], [(1, 64), (2, 71), (3, 72), (4, 62), (8, 69), (11, 72)], [(1, 60), (3, 72), (5, 65), (7, 60), (11, 65)], [(3, 65), (7, 62), (9, 69), (11, 62)], [(3, 60), (6, 64), (7, 69), (8, 71), (10, 69)], [(2, 60), (3, 62), (8, 67), (9, 72)]]",random_midis/random_song_140.mid
141,"[[1, 4, 5, 7, 8], [1, 2, 4, 10, 11], [4, 5, 6, 9], [5, 7, 9, 10, 11], [3, 4, 5, 6, 8, 10, 11], [2, 3, 4, 7, 9, 10], [2, 6, 7, 8], [3, 8, 10]]","[[64, 60, 71, 64, 67], [62, 72, 72, 69, 64], [71, 69, 60, 60], [71, 62, 62, 65, 69], [67, 60, 60, 72, 67, 62, 62], [62, 69, 60, 72, 71, 62], [72, 65, 60, 64], [69, 60, 71]]","[[(1, 64), (4, 60), (5, 71), (7, 64), (8, 67)], [(1, 62), (2, 72), (4, 72), (10, 69), (11, 64)], [(4, 71), (5, 69), (6, 60), (9, 60)], [(5, 71), (7, 62), (9, 62), (10, 65), (11, 69)], [(3, 67), (4, 60), (5, 60), (6, 72), (8, 67), (10, 62), (11, 62)], [(2, 62), (3, 69), (4, 60), (7, 72), (9, 71), (10, 62)], [(2, 72), (6, 65), (7, 60), (8, 64)], [(3, 69), (8, 60), (10, 71)]]",random_midis/random_song_141.mid
142,"[[1, 2, 3, 5, 7, 11], [1, 2, 3, 5, 6, 9, 10, 11], [4, 5, 8, 11], [7, 9], [3, 4, 7, 8], [4, 6, 8, 11], [1, 2, 3, 6, 7, 8, 10], [3, 4, 7, 9, 10]]","[[67, 64, 62, 64, 65, 72], [67, 64, 62, 65, 67, 71, 60, 60], [62, 67, 65, 71], [69, 72], [60, 65, 67, 62], [69, 72, 64, 67], [64, 69, 62, 62, 67, 62, 67], [60, 69, 72, 72, 71]]","[[(1, 67), (2, 64), (3, 62), (5, 64), (7, 65), (11, 72)], [(1, 67), (2, 64), (3, 62), (5, 65), (6, 67), (9, 71), (10, 60), (11, 60)], [(4, 62), (5, 67), (8, 65), (11, 71)], [(7, 69), (9, 72)], [(3, 60), (4, 65), (7, 67), (8, 62)], [(4, 69), (6, 72), (8, 64), (11, 67)], [(1, 64), (2, 69), (3, 62), (6, 62), (7, 67), (8, 62), (10, 67)], [(3, 60), (4, 69), (7, 72), (9, 72), (10, 71)]]",random_midis/random_song_142.mid
143,"[[1, 2, 6, 7, 10], [1, 2, 3, 4, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 10], [1, 3, 5, 7, 8, 10, 11], [2, 3, 7, 8, 9, 10, 11], [5, 6, 8, 11], [2, 5, 8, 9], [1, 3, 6, 7, 8]]","[[60, 60, 69, 72, 69], [64, 65, 65, 65, 69, 69, 65, 67, 67], [65, 67, 62, 69, 62, 72], [62, 71, 64, 67, 71, 62, 60], [60, 67, 64, 62, 64, 62, 71], [71, 69, 69, 60], [69, 64, 69, 67], [72, 65, 60, 64, 71]]","[[(1, 60), (2, 60), (6, 69), (7, 72), (10, 69)], [(1, 64), (2, 65), (3, 65), (4, 65), (6, 69), (7, 69), (8, 65), (9, 67), (11, 67)], [(1, 65), (2, 67), (3, 62), (4, 69), (5, 62), (10, 72)], [(1, 62), (3, 71), (5, 64), (7, 67), (8, 71), (10, 62), (11, 60)], [(2, 60), (3, 67), (7, 64), (8, 62), (9, 64), (10, 62), (11, 71)], [(5, 71), (6, 69), (8, 69), (11, 60)], [(2, 69), (5, 64), (8, 69), (9, 67)], [(1, 72), (3, 65), (6, 60), (7, 64), (8, 71)]]",random_midis/random_song_143.mid
144,"[[2, 6, 7, 9, 10, 11], [1, 2, 6, 8, 10], [1, 2, 5, 6, 8, 10, 11], [5, 6, 8, 9, 10], [6, 9, 10], [2, 6, 8, 9], [2, 4, 5, 11], [7, 8, 9, 10]]","[[71, 62, 62, 67, 67, 64], [69, 65, 67, 65, 62], [60, 64, 71, 64, 72, 69, 71], [64, 64, 69, 67, 71], [65, 71, 64], [71, 72, 69, 64], [69, 67, 72, 72], [64, 64, 64, 65]]","[[(2, 71), (6, 62), (7, 62), (9, 67), (10, 67), (11, 64)], [(1, 69), (2, 65), (6, 67), (8, 65), (10, 62)], [(1, 60), (2, 64), (5, 71), (6, 64), (8, 72), (10, 69), (11, 71)], [(5, 64), (6, 64), (8, 69), (9, 67), (10, 71)], [(6, 65), (9, 71), (10, 64)], [(2, 71), (6, 72), (8, 69), (9, 64)], [(2, 69), (4, 67), (5, 72), (11, 72)], [(7, 64), (8, 64), (9, 64), (10, 65)]]",random_midis/random_song_144.mid
145,"[[2, 5, 7, 9], [2, 5, 6, 8, 11], [3, 6, 7, 9, 10, 11], [4, 8, 9, 11], [1, 2, 3, 6, 7, 9, 10], [5], [4, 6, 7, 8], [1, 2, 3, 5, 6, 7]]","[[60, 71, 65, 71], [62, 69, 64, 71, 64], [67, 64, 62, 64, 60, 64], [62, 65, 67, 71], [72, 64, 71, 71, 72, 72, 62], [64], [65, 67, 65, 62], [64, 62, 65, 69, 64, 60]]","[[(2, 60), (5, 71), (7, 65), (9, 71)], [(2, 62), (5, 69), (6, 64), (8, 71), (11, 64)], [(3, 67), (6, 64), (7, 62), (9, 64), (10, 60), (11, 64)], [(4, 62), (8, 65), (9, 67), (11, 71)], [(1, 72), (2, 64), (3, 71), (6, 71), (7, 72), (9, 72), (10, 62)], [(5, 64)], [(4, 65), (6, 67), (7, 65), (8, 62)], [(1, 64), (2, 62), (3, 65), (5, 69), (6, 64), (7, 60)]]",random_midis/random_song_145.mid
146,"[[4, 5, 6, 8, 10], [2, 6, 11], [1, 2, 3, 4, 5, 6, 7, 8], [1, 2, 4, 6, 7, 9, 10], [3, 4, 8, 9, 11], [3, 4, 5, 7, 8], [2, 5, 7, 8, 10, 11], [2, 7, 9, 11]]","[[72, 67, 62, 72, 67], [62, 72, 67], [64, 60, 62, 65, 72, 71, 64, 72], [65, 60, 69, 67, 60, 69, 72], [62, 64, 62, 64, 69], [65, 67, 62, 72, 65], [72, 64, 72, 71, 71, 60], [67, 71, 69, 67]]","[[(4, 72), (5, 67), (6, 62), (8, 72), (10, 67)], [(2, 62), (6, 72), (11, 67)], [(1, 64), (2, 60), (3, 62), (4, 65), (5, 72), (6, 71), (7, 64), (8, 72)], [(1, 65), (2, 60), (4, 69), (6, 67), (7, 60), (9, 69), (10, 72)], [(3, 62), (4, 64), (8, 62), (9, 64), (11, 69)], [(3, 65), (4, 67), (5, 62), (7, 72), (8, 65)], [(2, 72), (5, 64), (7, 72), (8, 71), (10, 71), (11, 60)], [(2, 67), (7, 71), (9, 69), (11, 67)]]",random_midis/random_song_146.mid
147,"[[2, 3, 4, 9, 11], [1, 2, 4, 5, 6, 7, 9, 10, 11], [3, 4, 7], [2, 5, 6, 8, 9, 11], [1, 2, 3, 4, 5, 6, 11], [1, 6, 9, 10], [2, 3, 4, 7, 8, 11], [1, 6, 10, 11]]","[[67, 71, 69, 60, 67], [62, 67, 67, 67, 60, 64, 71, 71, 60], [65, 71, 71], [62, 64, 60, 65, 69, 71], [60, 60, 67, 69, 62, 71, 67], [65, 64, 71, 60], [60, 72, 62, 71, 64, 67], [62, 65, 65, 65]]","[[(2, 67), (3, 71), (4, 69), (9, 60), (11, 67)], [(1, 62), (2, 67), (4, 67), (5, 67), (6, 60), (7, 64), (9, 71), (10, 71), (11, 60)], [(3, 65), (4, 71), (7, 71)], [(2, 62), (5, 64), (6, 60), (8, 65), (9, 69), (11, 71)], [(1, 60), (2, 60), (3, 67), (4, 69), (5, 62), (6, 71), (11, 67)], [(1, 65), (6, 64), (9, 71), (10, 60)], [(2, 60), (3, 72), (4, 62), (7, 71), (8, 64), (11, 67)], [(1, 62), (6, 65), (10, 65), (11, 65)]]",random_midis/random_song_147.mid
148,"[[1, 5, 6, 10], [1, 6, 9], [2, 6, 7], [1, 2, 3, 4, 7, 8, 9, 10], [3, 4, 5, 9], [1, 2, 7, 11], [2, 4, 5, 6, 7, 8, 9, 10], [2, 3, 6, 8, 9, 10, 11]]","[[60, 71, 71, 72], [71, 69, 62], [65, 62, 72], [69, 64, 72, 67, 72, 67, 67, 60], [72, 64, 62, 60], [67, 64, 65, 72], [69, 60, 72, 60, 62, 65, 69, 60], [62, 71, 69, 62, 64, 64, 64]]","[[(1, 60), (5, 71), (6, 71), (10, 72)], [(1, 71), (6, 69), (9, 62)], [(2, 65), (6, 62), (7, 72)], [(1, 69), (2, 64), (3, 72), (4, 67), (7, 72), (8, 67), (9, 67), (10, 60)], [(3, 72), (4, 64), (5, 62), (9, 60)], [(1, 67), (2, 64), (7, 65), (11, 72)], [(2, 69), (4, 60), (5, 72), (6, 60), (7, 62), (8, 65), (9, 69), (10, 60)], [(2, 62), (3, 71), (6, 69), (8, 62), (9, 64), (10, 64), (11, 64)]]",random_midis/random_song_148.mid
