,id,beats,pitches,tuple_beat_and_pitch,midi
163,163,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[53, 50, 58, 54, 49, 54, 55, 54], [54, 58, 59, 51, 57, 60], [57, 57], [57, 56, 61, 57, 59], [54, 57, 64, 61], [63, 55, 57, 61], [55, 58, 56, 45], [59, 50, 52, 47]]","[[(2, 53), (3, 50), (5, 58), (6, 54), (8, 49), (10, 54), (11, 55), (12, 54)], [(1, 54), (6, 58), (7, 59), (9, 51), (10, 57), (11, 60)], [(5, 57), (8, 57)], [(4, 57), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 57), (10, 61)], [(2, 55), (4, 58), (8, 56), (9, 45)], [(2, 59), (4, 50), (5, 52), (11, 47)]]",lstm_midis/lstm_song163.mid
164,164,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[70, 76, 76, 77, 76, 73, 78, 77], [72, 74, 72, 75, 79, 70], [57, 57], [58, 57, 62, 56, 60], [55, 59, 64, 61], [63, 55, 60, 61], [58, 60, 57, 50], [60, 53, 51, 48]]","[[(2, 70), (3, 76), (5, 76), (6, 77), (8, 76), (10, 73), (11, 78), (12, 77)], [(1, 72), (6, 74), (7, 72), (9, 75), (10, 79), (11, 70)], [(5, 57), (8, 57)], [(4, 58), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 59), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 60), (10, 61)], [(2, 58), (4, 60), (8, 57), (9, 50)], [(2, 60), (4, 53), (5, 51), (11, 48)]]",lstm_midis/lstm_song164.mid
165,165,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[42, 42, 56, 45, 42, 42, 49, 47], [47, 45, 49, 41, 46, 51], [57, 57], [56, 56, 61, 57, 59], [54, 57, 63, 62], [62, 56, 56, 61], [55, 57, 56, 45], [58, 49, 51, 47]]","[[(2, 42), (3, 42), (5, 56), (6, 45), (8, 42), (10, 42), (11, 49), (12, 47)], [(1, 47), (6, 45), (7, 49), (9, 41), (10, 46), (11, 51)], [(5, 57), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 56), (10, 61)], [(2, 55), (4, 57), (8, 56), (9, 45)], [(2, 58), (4, 49), (5, 51), (11, 47)]]",lstm_midis/lstm_song165.mid
166,166,"[[2, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[16, 31, 17, 11, 15, 18, 15], [20, 20, 29, 9, 19, 28], [56, 58], [55, 54, 61, 57, 58], [52, 54, 63, 62], [62, 56, 52, 61], [59, 62, 61, 50], [63, 54, 57, 54]]","[[(2, 16), (5, 31), (6, 17), (8, 11), (10, 15), (11, 18), (12, 15)], [(1, 20), (6, 20), (7, 29), (9, 9), (10, 19), (11, 28)], [(5, 56), (8, 58)], [(4, 55), (5, 54), (6, 61), (8, 57), (12, 58)], [(1, 52), (2, 54), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 52), (10, 61)], [(2, 59), (4, 62), (8, 61), (9, 50)], [(2, 63), (4, 54), (5, 57), (11, 54)]]",lstm_midis/lstm_song166.mid
167,167,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[68, 65, 71, 68, 66, 64, 69, 69], [65, 67, 65, 67, 70, 68], [58, 58], [58, 59, 63, 57, 61], [56, 60, 65, 62], [64, 56, 60, 62], [56, 59, 57, 46], [59, 51, 52, 47]]","[[(2, 68), (3, 65), (5, 71), (6, 68), (8, 66), (10, 64), (11, 69), (12, 69)], [(1, 65), (6, 67), (7, 65), (9, 67), (10, 70), (11, 68)], [(5, 58), (8, 58)], [(4, 58), (5, 59), (6, 63), (8, 57), (12, 61)], [(1, 56), (2, 60), (4, 65), (5, 62)], [(1, 64), (6, 56), (7, 60), (10, 62)], [(2, 56), (4, 59), (8, 57), (9, 46)], [(2, 59), (4, 51), (5, 52), (11, 47)]]",lstm_midis/lstm_song167.mid
168,168,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[19, 14, 34, 17, 17, 16, 23, 19], [25, 23, 30, 14, 18, 32], [55, 57], [55, 54, 61, 57, 59], [52, 55, 63, 62], [62, 56, 52, 61], [59, 60, 60, 50], [62, 52, 56, 55]]","[[(2, 19), (3, 14), (5, 34), (6, 17), (8, 17), (10, 16), (11, 23), (12, 19)], [(1, 25), (6, 23), (7, 30), (9, 14), (10, 18), (11, 32)], [(5, 55), (8, 57)], [(4, 55), (5, 54), (6, 61), (8, 57), (12, 59)], [(1, 52), (2, 55), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 52), (10, 61)], [(2, 59), (4, 60), (8, 60), (9, 50)], [(2, 62), (4, 52), (5, 56), (11, 55)]]",lstm_midis/lstm_song168.mid
169,169,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[50, 40, 51, 44, 47, 45, 50, 45], [47, 47, 49, 46, 48, 55], [57, 57], [56, 56, 62, 57, 60], [54, 57, 64, 62], [63, 56, 56, 62], [58, 59, 58, 49], [60, 51, 53, 50]]","[[(2, 50), (3, 40), (5, 51), (6, 44), (8, 47), (10, 45), (11, 50), (12, 45)], [(1, 47), (6, 47), (7, 49), (9, 46), (10, 48), (11, 55)], [(5, 57), (8, 57)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 62)], [(2, 58), (4, 59), (8, 58), (9, 49)], [(2, 60), (4, 51), (5, 53), (11, 50)]]",lstm_midis/lstm_song169.mid
170,170,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 46, 61, 52, 52, 51, 55, 53], [51, 52, 56, 53, 56, 60], [57, 57], [56, 57, 62, 56, 58], [54, 57, 63, 62], [63, 56, 56, 61], [54, 57, 54, 45], [58, 49, 50, 45]]","[[(2, 56), (3, 46), (5, 61), (6, 52), (8, 52), (10, 51), (11, 55), (12, 53)], [(1, 51), (6, 52), (7, 56), (9, 53), (10, 56), (11, 60)], [(5, 57), (8, 57)], [(4, 56), (5, 57), (6, 62), (8, 56), (12, 58)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 45)]]",lstm_midis/lstm_song170.mid
171,171,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[33, 28, 43, 32, 33, 32, 37, 33], [37, 38, 41, 27, 35, 43], [56, 58], [56, 56, 62, 57, 59], [53, 57, 64, 62], [63, 56, 55, 62], [57, 58, 58, 46], [59, 50, 54, 51]]","[[(2, 33), (3, 28), (5, 43), (6, 32), (8, 33), (10, 32), (11, 37), (12, 33)], [(1, 37), (6, 38), (7, 41), (9, 27), (10, 35), (11, 43)], [(5, 56), (8, 58)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 53), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 55), (10, 62)], [(2, 57), (4, 58), (8, 58), (9, 46)], [(2, 59), (4, 50), (5, 54), (11, 51)]]",lstm_midis/lstm_song171.mid
172,172,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[75, 77, 76, 81, 77, 80, 78, 79], [76, 81, 76, 77, 85, 74], [58, 58], [59, 58, 63, 57, 61], [56, 59, 65, 61], [63, 56, 60, 62], [55, 57, 56, 44], [58, 50, 50, 46]]","[[(2, 75), (3, 77), (5, 76), (6, 81), (8, 77), (10, 80), (11, 78), (12, 79)], [(1, 76), (6, 81), (7, 76), (9, 77), (10, 85), (11, 74)], [(5, 58), (8, 58)], [(4, 59), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 56), (2, 59), (4, 65), (5, 61)], [(1, 63), (6, 56), (7, 60), (10, 62)], [(2, 55), (4, 57), (8, 56), (9, 44)], [(2, 58), (4, 50), (5, 50), (11, 46)]]",lstm_midis/lstm_song172.mid
173,173,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[40, 37, 48, 42, 33, 37, 39, 40], [41, 42, 47, 37, 40, 45], [57, 58], [56, 56, 62, 57, 59], [53, 57, 64, 62], [63, 56, 55, 62], [58, 61, 59, 49], [61, 53, 54, 50]]","[[(2, 40), (3, 37), (5, 48), (6, 42), (8, 33), (10, 37), (11, 39), (12, 40)], [(1, 41), (6, 42), (7, 47), (9, 37), (10, 40), (11, 45)], [(5, 57), (8, 58)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 53), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 55), (10, 62)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 53), (5, 54), (11, 50)]]",lstm_midis/lstm_song173.mid
174,174,"[[5], [6, 7, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[20], [10, 21, 19], [53, 57], [51, 50, 58, 55, 55], [49, 50, 59, 61], [59, 55, 47, 58], [57, 61, 59, 47], [61, 51, 55, 51]]","[[(5, 20)], [(6, 10), (7, 21), (11, 19)], [(5, 53), (8, 57)], [(4, 51), (5, 50), (6, 58), (8, 55), (12, 55)], [(1, 49), (2, 50), (4, 59), (5, 61)], [(1, 59), (6, 55), (7, 47), (10, 58)], [(2, 57), (4, 61), (8, 59), (9, 47)], [(2, 61), (4, 51), (5, 55), (11, 51)]]",lstm_midis/lstm_song174.mid
175,175,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[57, 54, 64, 59, 57, 57, 62, 58], [58, 58, 60, 56, 61, 63], [57, 57], [57, 57, 62, 57, 59], [54, 57, 63, 62], [62, 56, 57, 61], [56, 59, 56, 47], [59, 51, 51, 47]]","[[(2, 57), (3, 54), (5, 64), (6, 59), (8, 57), (10, 57), (11, 62), (12, 58)], [(1, 58), (6, 58), (7, 60), (9, 56), (10, 61), (11, 63)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 57), (10, 61)], [(2, 56), (4, 59), (8, 56), (9, 47)], [(2, 59), (4, 51), (5, 51), (11, 47)]]",lstm_midis/lstm_song175.mid
176,176,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[35, 38, 45, 40, 32, 36, 37, 40], [41, 44, 44, 38, 39, 41], [56, 58], [56, 55, 61, 56, 59], [53, 56, 63, 62], [62, 56, 54, 61], [58, 61, 59, 49], [61, 52, 54, 50]]","[[(2, 35), (3, 38), (5, 45), (6, 40), (8, 32), (10, 36), (11, 37), (12, 40)], [(1, 41), (6, 44), (7, 44), (9, 38), (10, 39), (11, 41)], [(5, 56), (8, 58)], [(4, 56), (5, 55), (6, 61), (8, 56), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 54), (10, 61)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 52), (5, 54), (11, 50)]]",lstm_midis/lstm_song176.mid
177,177,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[69, 63, 69, 69, 70, 68, 73, 69], [66, 69, 67, 69, 73, 71], [56, 57], [55, 55, 61, 55, 58], [53, 56, 63, 61], [61, 56, 56, 60], [57, 59, 58, 46], [60, 51, 54, 49]]","[[(2, 69), (3, 63), (5, 69), (6, 69), (8, 70), (10, 68), (11, 73), (12, 69)], [(1, 66), (6, 69), (7, 67), (9, 69), (10, 73), (11, 71)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 55), (12, 58)], [(1, 53), (2, 56), (4, 63), (5, 61)], [(1, 61), (6, 56), (7, 56), (10, 60)], [(2, 57), (4, 59), (8, 58), (9, 46)], [(2, 60), (4, 51), (5, 54), (11, 49)]]",lstm_midis/lstm_song177.mid
178,178,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[91, 90, 88, 90, 95, 90, 95, 94], [86, 91, 83, 94, 96, 89], [57, 56], [58, 58, 62, 56, 60], [56, 60, 64, 60], [63, 55, 61, 61], [54, 56, 54, 45], [57, 49, 49, 43]]","[[(2, 91), (3, 90), (5, 88), (6, 90), (8, 95), (10, 90), (11, 95), (12, 94)], [(1, 86), (6, 91), (7, 83), (9, 94), (10, 96), (11, 89)], [(5, 57), (8, 56)], [(4, 58), (5, 58), (6, 62), (8, 56), (12, 60)], [(1, 56), (2, 60), (4, 64), (5, 60)], [(1, 63), (6, 55), (7, 61), (10, 61)], [(2, 54), (4, 56), (8, 54), (9, 45)], [(2, 57), (4, 49), (5, 49), (11, 43)]]",lstm_midis/lstm_song178.mid
179,179,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[52, 49, 60, 54, 52, 53, 56, 52], [55, 53, 57, 48, 57, 57], [55, 57], [55, 55, 61, 55, 57], [53, 55, 63, 62], [61, 56, 54, 60], [57, 60, 58, 48], [60, 52, 53, 48]]","[[(2, 52), (3, 49), (5, 60), (6, 54), (8, 52), (10, 53), (11, 56), (12, 52)], [(1, 55), (6, 53), (7, 57), (9, 48), (10, 57), (11, 57)], [(5, 55), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 55), (12, 57)], [(1, 53), (2, 55), (4, 63), (5, 62)], [(1, 61), (6, 56), (7, 54), (10, 60)], [(2, 57), (4, 60), (8, 58), (9, 48)], [(2, 60), (4, 52), (5, 53), (11, 48)]]",lstm_midis/lstm_song179.mid
180,180,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[63, 59, 65, 63, 63, 59, 63, 64], [60, 63, 61, 62, 66, 62], [57, 58], [58, 58, 63, 57, 61], [55, 59, 65, 62], [64, 56, 59, 62], [58, 61, 60, 49], [62, 53, 55, 50]]","[[(2, 63), (3, 59), (5, 65), (6, 63), (8, 63), (10, 59), (11, 63), (12, 64)], [(1, 60), (6, 63), (7, 61), (9, 62), (10, 66), (11, 62)], [(5, 57), (8, 58)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 64), (6, 56), (7, 59), (10, 62)], [(2, 58), (4, 61), (8, 60), (9, 49)], [(2, 62), (4, 53), (5, 55), (11, 50)]]",lstm_midis/lstm_song180.mid
181,181,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[41, 39, 50, 42, 37, 38, 42, 43], [42, 45, 48, 38, 41, 46], [56, 57], [56, 55, 61, 57, 59], [53, 56, 63, 61], [62, 55, 55, 61], [55, 58, 57, 43], [59, 49, 54, 48]]","[[(2, 41), (3, 39), (5, 50), (6, 42), (8, 37), (10, 38), (11, 42), (12, 43)], [(1, 42), (6, 45), (7, 48), (9, 38), (10, 41), (11, 46)], [(5, 56), (8, 57)], [(4, 56), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 55), (10, 61)], [(2, 55), (4, 58), (8, 57), (9, 43)], [(2, 59), (4, 49), (5, 54), (11, 48)]]",lstm_midis/lstm_song181.mid
182,182,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[67, 69, 72, 72, 66, 65, 68, 71], [67, 71, 68, 69, 72, 68], [57, 57], [58, 58, 62, 56, 60], [55, 59, 64, 61], [63, 56, 60, 61], [53, 56, 54, 43], [56, 47, 49, 43]]","[[(2, 67), (3, 69), (5, 72), (6, 72), (8, 66), (10, 65), (11, 68), (12, 71)], [(1, 67), (6, 71), (7, 68), (9, 69), (10, 72), (11, 68)], [(5, 57), (8, 57)], [(4, 58), (5, 58), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 59), (4, 64), (5, 61)], [(1, 63), (6, 56), (7, 60), (10, 61)], [(2, 53), (4, 56), (8, 54), (9, 43)], [(2, 56), (4, 47), (5, 49), (11, 43)]]",lstm_midis/lstm_song182.mid
183,183,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[17, 11, 33, 15, 17, 17, 24, 16], [26, 19, 29, 9, 19, 30], [56, 57], [55, 54, 60, 57, 58], [52, 55, 62, 62], [62, 56, 52, 61], [56, 59, 58, 45], [60, 50, 54, 50]]","[[(2, 17), (3, 11), (5, 33), (6, 15), (8, 17), (10, 17), (11, 24), (12, 16)], [(1, 26), (6, 19), (7, 29), (9, 9), (10, 19), (11, 30)], [(5, 56), (8, 57)], [(4, 55), (5, 54), (6, 60), (8, 57), (12, 58)], [(1, 52), (2, 55), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 52), (10, 61)], [(2, 56), (4, 59), (8, 58), (9, 45)], [(2, 60), (4, 50), (5, 54), (11, 50)]]",lstm_midis/lstm_song183.mid
184,184,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[55, 53, 60, 58, 52, 56, 57, 57], [57, 59, 59, 53, 61, 57], [56, 57], [57, 56, 62, 56, 59], [54, 57, 64, 61], [62, 55, 57, 61], [59, 60, 58, 50], [60, 53, 53, 49]]","[[(2, 55), (3, 53), (5, 60), (6, 58), (8, 52), (10, 56), (11, 57), (12, 57)], [(1, 57), (6, 59), (7, 59), (9, 53), (10, 61), (11, 57)], [(5, 56), (8, 57)], [(4, 57), (5, 56), (6, 62), (8, 56), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 57), (10, 61)], [(2, 59), (4, 60), (8, 58), (9, 50)], [(2, 60), (4, 53), (5, 53), (11, 49)]]",lstm_midis/lstm_song184.mid
185,185,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[39, 43, 51, 46, 38, 42, 44, 44], [45, 47, 51, 40, 45, 47], [56, 57], [56, 56, 61, 57, 59], [54, 56, 63, 62], [62, 56, 56, 61], [55, 57, 56, 45], [58, 49, 51, 47]]","[[(2, 39), (3, 43), (5, 51), (6, 46), (8, 38), (10, 42), (11, 44), (12, 44)], [(1, 45), (6, 47), (7, 51), (9, 40), (10, 45), (11, 47)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 56), (10, 61)], [(2, 55), (4, 57), (8, 56), (9, 45)], [(2, 58), (4, 49), (5, 51), (11, 47)]]",lstm_midis/lstm_song185.mid
186,186,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[40, 42, 53, 46, 37, 40, 43, 44], [44, 44, 49, 42, 43, 45], [57, 58], [57, 56, 62, 57, 60], [54, 57, 64, 62], [63, 56, 56, 62], [59, 62, 60, 50], [63, 54, 56, 53]]","[[(2, 40), (3, 42), (5, 53), (6, 46), (8, 37), (10, 40), (11, 43), (12, 44)], [(1, 44), (6, 44), (7, 49), (9, 42), (10, 43), (11, 45)], [(5, 57), (8, 58)], [(4, 57), (5, 56), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 62)], [(2, 59), (4, 62), (8, 60), (9, 50)], [(2, 63), (4, 54), (5, 56), (11, 53)]]",lstm_midis/lstm_song186.mid
187,187,"[[5], [1, 6, 7, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[22], [13, 12, 20, 20], [55, 58], [54, 54, 61, 57, 58], [52, 55, 63, 62], [62, 56, 51, 62], [57, 60, 59, 46], [60, 51, 55, 51]]","[[(5, 22)], [(1, 13), (6, 12), (7, 20), (11, 20)], [(5, 55), (8, 58)], [(4, 54), (5, 54), (6, 61), (8, 57), (12, 58)], [(1, 52), (2, 55), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 51), (10, 62)], [(2, 57), (4, 60), (8, 59), (9, 46)], [(2, 60), (4, 51), (5, 55), (11, 51)]]",lstm_midis/lstm_song187.mid
188,188,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 60, 67, 62, 65, 61, 69, 65], [62, 64, 62, 63, 64, 70], [57, 57], [58, 57, 62, 57, 60], [55, 58, 64, 61], [63, 55, 59, 62], [58, 60, 59, 50], [61, 52, 54, 51]]","[[(2, 65), (3, 60), (5, 67), (6, 62), (8, 65), (10, 61), (11, 69), (12, 65)], [(1, 62), (6, 64), (7, 62), (9, 63), (10, 64), (11, 70)], [(5, 57), (8, 57)], [(4, 58), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 58), (4, 60), (8, 59), (9, 50)], [(2, 61), (4, 52), (5, 54), (11, 51)]]",lstm_midis/lstm_song188.mid
189,189,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[29, 28, 40, 33, 26, 27, 31, 32], [32, 34, 39, 30, 30, 37], [56, 57], [55, 55, 61, 57, 59], [53, 56, 63, 62], [62, 56, 54, 62], [58, 60, 59, 49], [61, 52, 54, 51]]","[[(2, 29), (3, 28), (5, 40), (6, 33), (8, 26), (10, 27), (11, 31), (12, 32)], [(1, 32), (6, 34), (7, 39), (9, 30), (10, 30), (11, 37)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 54), (10, 62)], [(2, 58), (4, 60), (8, 59), (9, 49)], [(2, 61), (4, 52), (5, 54), (11, 51)]]",lstm_midis/lstm_song189.mid
190,190,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[58, 53, 59, 56, 55, 52, 59, 56], [55, 55, 55, 56, 58, 61], [57, 57], [56, 57, 62, 56, 59], [54, 57, 63, 62], [63, 56, 56, 61], [54, 57, 54, 45], [58, 49, 49, 45]]","[[(2, 58), (3, 53), (5, 59), (6, 56), (8, 55), (10, 52), (11, 59), (12, 56)], [(1, 55), (6, 55), (7, 55), (9, 56), (10, 58), (11, 61)], [(5, 57), (8, 57)], [(4, 56), (5, 57), (6, 62), (8, 56), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 49), (11, 45)]]",lstm_midis/lstm_song190.mid
